24,4
50.000000,-50.000000,-50.000000,-50.000000,Sprites/Wall.png
-50.000000,-50.000000,-50.000000,400.000000,Sprites/WallVar.png
-50.000000,400.000000,-400.000000,400.000000,Sprites/Wall.png
-400.000000,400.000000,-400.000000,700.000000,Sprites/Wall.png
-400.000000,700.000000,-800.000000,700.000000,Sprites/Wall.png
-800.000000,700.000000,-800.000000,740.000000,Sprites/Wall.png
-800.000000,740.000000,-1400.000000,740.000000,Sprites/Wall.png
-1400.000000,740.000000,-1400.000000,540.000000,Sprites/Wall.png
-1400.000000,540.000000,-2200.000000,540.000000,Sprites/SchlemWall.png
-2200.000000,540.000000,-2200.000000,940.000000,Sprites/SchlemWall.png
-2200.000000,940.000000,-1400.000000,940.000000,Sprites/SchlemWall.png
-1400.000000,940.000000,-1400.000000,800.000000,Sprites/Wall.png
-1400.000000,800.000000,-800.000000,800.000000,Sprites/Wall.png
-800.000000,800.000000,-800.000000,950.000000,Sprites/Wall.png
-800.000000,950.000000,-900.000000,950.000000,Sprites/Wall.png
-900.000000,950.000000,-900.000000,1460.000000,Sprites/Wall.png
-900.000000,1460.000000,-400.000000,1460.000000,Sprites/SchlemWall.png
-400.000000,1460.000000,-400.000000,950.000000,Sprites/SchlemWall.png
-400.000000,950.000000,-700.000000,950.000000,Sprites/Wall.png
-700.000000,950.000000,-700.000000,800.000000,Sprites/Wall.png
-700.000000,800.000000,200.000000,800.000000,Sprites/Wall.png
200.000000,800.000000,200.000000,400.000000,Sprites/Wall.png
200.000000,400.000000,50.000000,400.000000,Sprites/Wall.png
50.000000,400.000000,50.000000,-50.000000,Sprites/WallVar.png
-350.000000,700.000000,2,0
-600.000000,1300.000000,2,1
-2100.000000,700.000000,2,2
-650.000000,1300.000000,2,3



